SS,PV,SP,CS,NV
0.983445064742883,-0.294108266840732,0.270242031946166,0.0163896972726887,-1.48308707978631
1.01058941567549,-0.266241648195325,0.602236530988243,0.0394551658455999,-0.293040129314597
0.830682938894917,0.0609701559980224,-0.890925661675139,-0.794150709019301,-0.310719826890296
1.87547975563585,1.5950509517749,-1.16820221848809,-0.275377841033354,-1.67882977866311
1.28189620026883,0.76885152470512,-1.23414245198168,0.201246519043474,-0.795652014961237
0.728538445734091,-0.111801345839591,0.0363463225176843,0.338807608218527,-0.148323310765911
1.21102028855661,0.455345148040618,-0.909001535593218,0.478158555702233,-1.43557759785656
0.0916224928591826,-1.39780998286709,-1.16518022277104,-0.00794837016956855,-0.202009680244114
-0.441567601755535,-0.918178177953571,0.769205909832818,0.666634937201336,-0.879483870391727
-1.12424067613043,-1.32109616770933,0.086271743504509,0.0387101823161876,-1.75829451589321
-0.267563706552218,-1.40860111601888,-0.167871232144984,-0.058846804841968,-0.98426127806565
0.744583199551395,-0.826777397998688,0.895327677139507,0.0952010306768834,-0.668637021829849
1.37627113757113,-0.744003840821743,1.4603296171462,-0.197685946189477,-0.708034027699318
1.49317103045098,-1.03474775784569,0.654950707071329,0.240607137429704,-0.807995492464211
-0.659941612825832,-0.493732252253071,1.14332303825002,0.859391511052193,-0.177565829065169
-1.49900486626144,-0.868929641360737,0.913330598459412,0.622979940576487,-1.51908636457781
1.22684872353978,-1.08067773740742,0.34640663334545,0.180145963102424,-1.14136686033889
0.125269594450844,-1.06568055128841,1.2183117861251,0.556833527187714,-2.2096300631418
0.99106994671759,-1.02440560064005,0.900280202380703,-0.0338428252811403,-1.53957238054702
1.10197493056504,-0.980117522197793,-1.61370802541036,-0.626476081864473,-0.720646844387841
0.712852960385862,0.333068689654717,-1.5075777215598,-1.20155560722032,-1.35717038174053
1.05631380987305,-0.0210793414313511,-1.57819568299187,-0.315563855452132,-0.869707920930655
0.972227911501979,-1.55272793370906,0.75540840917793,0.464672789371489,-0.922036750439117
1.40498050997279,-1.23713894577967,-0.174085727151483,0.0721023270777807,-1.32583640797328
1.53714718712487,-0.618857402937122,0.96212831218344,0.428254132545082,-0.864359816058305
1.43333358347361,-0.788198697700721,-0.661806520622128,0.199971037408101,-1.2718184049595
1.28220281112432,-1.22690108333175,-0.868587740233409,-0.818327492270937,-0.73977597055797
0.432147255634858,0.825239851667035,-0.255110610773374,1.11124696150147,-1.5323272606744
1.12882058197314,0.188104830138573,-0.13068255143232,0.587396121027793,-1.4078015876803
0.123630415799731,1.66503733537185,0.359788826270528,0.63167847935134,-0.633239405830224
0.854820431295885,0.536501267515732,0.240007942443874,0.467964107507662,-1.3645212608614
0.251859997871881,0.299548253042386,-0.130824802815122,0.71767111451899,-1.04015621863704
1.08179208376257,-0.774210573679184,0.0146892188274869,0.369705746317285,-0.730086579946452
-0.00735764678860255,0.769087297445799,-0.0940998911182879,0.284667094438216,-0.835541566571268
1.81053823142838,0.136807431450987,0.742970687294738,0.499625700731823,-0.457063642152572
1.62150726820095,0.609638755099936,0.75156003209142,0.398242505449794,-0.270910195134453
1.58571097988924,-1.1119744228312,-1.63308573135623,0.715379750520444,0.768751686496977
1.40072682952681,-0.0498415662080018,0.0653516828005923,0.533329973036021,-0.753202957780816
2.37016870753248,1.02055069259964,-0.0147383749802712,0.246007322295407,-0.786214708264362
2.03056435105623,-1.1411623721435,-0.862142000808245,1.12246331619184,-0.205829218721649
2.04186577494317,-0.0882859012897161,-1.02746758213016,0.553248417496181,-1.28544347322804
2.06194861716393,-0.408188138558313,0.226770163980035,0.567112824202393,-1.20471733034803
1.26088390691071,1.04380929833282,0.952837210931307,0.259279329413085,0.00586069323890482
0.0176369469782753,2.01460798677109,0.269445967660563,0.557194922562825,-0.568908225973984
1.53917783103777,1.93522232854267,-0.57835133551689,0.761637170877455,-1.08326208470925
1.86037671745892,0.955779697739841,-2.14415264377573,0.0535662098312473,-1.31044658021492
1.85800845410869,0.69824613437356,-0.454351605859607,0.729970178197309,-0.633449226482987
1.11837399724614,0.239875490964411,0.604235781659009,0.460783984422221,0.459933359244591
1.42506895002782,-0.594468204354391,0.463120547940262,0.314494105480541,0.182413832350031
2.2350943117643,0.379607794797767,0.39559413959536,-0.126745287406537,0.118262707936261
1.87533383222937,-1.09146147698151,-0.718546647668107,0.201116561406539,1.44528103894391
